label_name	bbox_x	bbox_y	bbox_width	bbox_height	image_name	image_width	image_height
sp17	495	1201	91	79	sp17_img03.jpg	2766	2764
sp17	471	1263	111	83	sp17_img03.jpg	2766	2764
sp17	471	1312	114	100	sp17_img03.jpg	2766	2764
sp17	728	2185	90	104	sp17_img03.jpg	2766	2764
sp17	606	2206	104	94	sp17_img03.jpg	2766	2764
sp17	1257	1832	86	86	sp17_img03.jpg	2766	2764
sp18	1717	176	87	101	sp18_img01.jpg	2745	2736
sp18	1038	255	94	114	sp18_img01.jpg	2745	2736
sp18	847	281	101	108	sp18_img01.jpg	2745	2736
sp18	847	459	88	75	sp18_img01.jpg	2745	2736
sp18	762	1190	100	134	sp18_img01.jpg	2745	2736
sp18	801	1645	88	101	sp18_img01.jpg	2745	2736
sp18	663	1625	166	121	sp18_img01.jpg	2745	2736
sp18	972	1276	167	160	sp18_img01.jpg	2745	2736
sp18	1150	1144	127	94	sp18_img01.jpg	2745	2736
sp18	1374	1105	127	87	sp18_img01.jpg	2745	2736
sp18	1210	1309	100	68	sp18_img01.jpg	2745	2736
sp18	1183	1355	121	94	sp18_img01.jpg	2745	2736
sp18	1559	1526	87	95	sp18_img01.jpg	2745	2736
sp18	1513	1665	94	87	sp18_img01.jpg	2745	2736
sp18	2033	2198	134	68	sp18_img01.jpg	2745	2736
sp18	1220	553	134	100	sp18_img02.jpg	2967	2979
sp18	871	829	166	206	sp18_img02.jpg	2967	2979
sp18	1543	974	140	154	sp18_img02.jpg	2967	2979
sp18	1378	1014	173	133	sp18_img02.jpg	2967	2979
sp18	2103	1238	114	120	sp18_img02.jpg	2967	2979
sp18	2320	809	114	141	sp18_img02.jpg	2967	2979
sp18	2524	1152	193	193	sp18_img02.jpg	2967	2979
sp18	1628	1626	114	101	sp18_img02.jpg	2967	2979
sp18	1345	1738	134	88	sp18_img02.jpg	2967	2979
sp18	970	1580	160	127	sp18_img02.jpg	2967	2979
sp18	838	1877	134	127	sp18_img02.jpg	2967	2979
sp18	620	2265	81	81	sp18_img02.jpg	2967	2979
sp18	1470	1943	101	133	sp18_img02.jpg	2967	2979
sp18	765	2371	114	120	sp18_img02.jpg	2967	2979
sp18	1569	2153	134	68	sp18_img02.jpg	2967	2979
sp18	1549	2265	88	108	sp18_img02.jpg	2967	2979
sp18	1931	2325	95	114	sp18_img02.jpg	2967	2979
sp18	1582	2463	147	75	sp18_img02.jpg	2967	2979
sp18	1658	150	92	89	sp18_img03.jpg	2902	2915
sp18	970	370	69	66	sp18_img03.jpg	2902	2915
sp18	785	397	67	86	sp18_img03.jpg	2902	2915
sp18	811	550	65	80	sp18_img03.jpg	2902	2915
sp18	1475	1178	83	88	sp18_img03.jpg	2902	2915
sp18	1181	1270	109	67	sp18_img03.jpg	2902	2915
sp18	815	1352	80	87	sp18_img03.jpg	2902	2915
sp18	1092	1429	82	84	sp18_img03.jpg	2902	2915
sp18	1298	1399	82	63	sp18_img03.jpg	2902	2915
sp18	1287	1463	78	74	sp18_img03.jpg	2902	2915
sp18	809	1821	88	81	sp18_img03.jpg	2902	2915
sp18	913	1816	69	91	sp18_img03.jpg	2902	2915
sp18	1636	1733	82	84	sp18_img03.jpg	2902	2915
sp18	1662	1616	82	71	sp18_img03.jpg	2902	2915
sp18	2258	2216	84	78	sp18_img03.jpg	2902	2915
sp18	2287	2386	74	72	sp18_img03.jpg	2902	2915
sp18	1683	2657	75	65	sp18_img03.jpg	2902	2915
sp18	1945	2563	92	80	sp18_img03.jpg	2902	2915
sp18	803	809	154	114	sp18_img04.jpg	2874	2872
sp18	1219	506	100	94	sp18_img04.jpg	2874	2872
sp18	1357	994	127	127	sp18_img04.jpg	2874	2872
sp18	1508	961	108	120	sp18_img04.jpg	2874	2872
sp18	2042	1171	114	108	sp18_img04.jpg	2874	2872
sp18	2266	776	88	114	sp18_img04.jpg	2874	2872
sp18	2503	1132	108	127	sp18_img04.jpg	2874	2872
sp18	1568	1540	133	101	sp18_img04.jpg	2874	2872
sp18	1311	1639	127	180	sp18_img04.jpg	2874	2872
sp18	935	1521	121	87	sp18_img04.jpg	2874	2872
sp18	797	1778	167	140	sp18_img04.jpg	2874	2872
sp18	494	2120	206	154	sp18_img04.jpg	2874	2872
sp18	1416	1870	94	81	sp18_img04.jpg	2874	2872
sp18	718	2291	81	101	sp18_img04.jpg	2874	2872
sp18	1515	2054	88	75	sp18_img04.jpg	2874	2872
sp18	1495	2193	81	74	sp18_img04.jpg	2874	2872
sp18	1522	2351	127	107	sp18_img04.jpg	2874	2872
sp18	1858	2232	107	121	sp18_img04.jpg	2874	2872
sp18	1285	599	80	108	sp18_img05.jpg	3005	3259
sp18	1437	620	89	87	sp18_img05.jpg	3005	3259
sp18	1725	620	68	71	sp18_img05.jpg	3005	3259
sp18	2106	602	69	77	sp18_img05.jpg	3005	3259
sp18	2683	1092	55	62	sp18_img05.jpg	3005	3259
sp18	1630	848	87	73	sp18_img05.jpg	3005	3259
sp18	1574	867	64	87	sp18_img05.jpg	3005	3259
sp18	1481	1264	94	92	sp18_img05.jpg	3005	3259
sp18	888	1125	89	87	sp18_img05.jpg	3005	3259
sp18	737	1374	75	89	sp18_img05.jpg	3005	3259
sp18	792	1437	97	94	sp18_img05.jpg	3005	3259
sp18	1409	1674	70	78	sp18_img05.jpg	3005	3259
sp18	1630	2006	103	78	sp18_img05.jpg	3005	3259
sp18	1525	2192	89	101	sp18_img05.jpg	3005	3259
sp18	1867	2320	71	59	sp18_img05.jpg	3005	3259
sp18	1811	2351	61	61	sp18_img05.jpg	3005	3259
sp18	1946	2613	101	73	sp18_img05.jpg	3005	3259
sp18	1590	2499	80	66	sp18_img05.jpg	3005	3259
sp18	1516	2806	68	69	sp18_img05.jpg	3005	3259
sp18	1816	2930	82	77	sp18_img05.jpg	3005	3259
sp18	1588	2967	87	73	sp18_img05.jpg	3005	3259
sp18	1202	2732	66	75	sp18_img05.jpg	3005	3259
sp18	1116	2909	80	77	sp18_img05.jpg	3005	3259
sp18	1013	2662	69	52	sp18_img05.jpg	3005	3259
sp18	797	2699	87	69	sp18_img05.jpg	3005	3259
sp18	1154	468	107	140	sp18_img06.jpg	2745	2757
sp18	1305	468	114	133	sp18_img06.jpg	2745	2757
sp18	1384	731	88	88	sp18_img06.jpg	2745	2757
sp18	1477	698	61	88	sp18_img06.jpg	2745	2757
sp18	1556	501	87	81	sp18_img06.jpg	2745	2757
sp18	1846	501	107	81	sp18_img06.jpg	2745	2757
sp18	2346	909	61	101	sp18_img06.jpg	2745	2757
sp18	1345	1054	107	88	sp18_img06.jpg	2745	2757
sp18	818	935	114	55	sp18_img06.jpg	2745	2757
sp18	679	1120	95	114	sp18_img06.jpg	2745	2757
sp18	712	1199	121	81	sp18_img06.jpg	2745	2757
sp18	1239	1397	101	94	sp18_img06.jpg	2745	2757
sp18	1444	1673	107	141	sp18_img06.jpg	2745	2757
sp18	1358	1871	94	74	sp18_img06.jpg	2745	2757
sp18	1641	1963	121	68	sp18_img06.jpg	2745	2757
sp18	1602	2003	74	87	sp18_img06.jpg	2745	2757
sp18	1424	2115	81	81	sp18_img06.jpg	2745	2757
sp18	1714	2233	120	81	sp18_img06.jpg	2745	2757
sp18	1589	2470	100	121	sp18_img06.jpg	2745	2757
sp18	1404	2530	114	74	sp18_img06.jpg	2745	2757
sp18	1318	2398	121	74	sp18_img06.jpg	2745	2757
sp18	1094	2312	108	81	sp18_img06.jpg	2745	2757
sp18	976	2464	140	114	sp18_img06.jpg	2745	2757
sp18	923	2227	48	114	sp18_img06.jpg	2745	2757
sp18	719	2273	88	68	sp18_img06.jpg	2745	2757
sp18	1466	365	86	84	sp18_img07.jpg	2856	2857
sp18	1325	401	92	90	sp18_img07.jpg	2856	2857
sp18	1321	477	101	100	sp18_img07.jpg	2856	2857
sp18	1570	465	89	111	sp18_img07.jpg	2856	2857
sp18	1814	442	110	111	sp18_img07.jpg	2856	2857
sp18	1687	568	82	81	sp18_img07.jpg	2856	2857
sp18	1828	625	80	107	sp18_img07.jpg	2856	2857
sp18	1745	668	91	97	sp18_img07.jpg	2856	2857
sp18	1528	614	72	82	sp18_img07.jpg	2856	2857
sp18	1576	604	56	90	sp18_img07.jpg	2856	2857
sp18	1621	618	62	78	sp18_img07.jpg	2856	2857
sp18	1629	663	81	69	sp18_img07.jpg	2856	2857
sp18	1403	655	95	80	sp18_img07.jpg	2856	2857
sp18	1457	701	79	72	sp18_img07.jpg	2856	2857
sp18	1512	761	75	73	sp18_img07.jpg	2856	2857
sp18	1583	738	82	92	sp18_img07.jpg	2856	2857
sp18	1536	825	69	74	sp18_img07.jpg	2856	2857
sp18	1501	859	71	72	sp18_img07.jpg	2856	2857
sp18	1450	845	69	72	sp18_img07.jpg	2856	2857
sp18	1393	885	84	81	sp18_img07.jpg	2856	2857
sp18	1350	915	88	89	sp18_img07.jpg	2856	2857
sp18	1353	976	97	99	sp18_img07.jpg	2856	2857
sp18	1580	904	104	83	sp18_img07.jpg	2856	2857
sp18	1493	999	98	102	sp18_img07.jpg	2856	2857
sp18	1970	886	99	89	sp18_img07.jpg	2856	2857
sp18	1214	715	104	91	sp18_img07.jpg	2856	2857
sp18	1100	746	94	82	sp18_img07.jpg	2856	2857
sp18	995	449	110	78	sp18_img07.jpg	2856	2857
sp18	874	591	104	74	sp18_img07.jpg	2856	2857
sp18	885	473	95	107	sp18_img07.jpg	2856	2857
sp18	804	490	98	101	sp18_img07.jpg	2856	2857
sp18	612	631	121	101	sp18_img07.jpg	2856	2857
sp18	890	730	119	101	sp18_img07.jpg	2856	2857
sp18	688	977	124	120	sp18_img07.jpg	2856	2857
sp18	943	969	96	109	sp18_img07.jpg	2856	2857
sp18	985	907	102	76	sp18_img07.jpg	2856	2857
sp18	1015	834	107	101	sp18_img07.jpg	2856	2857
sp18	1118	880	80	86	sp18_img07.jpg	2856	2857
sp18	1184	899	86	95	sp18_img07.jpg	2856	2857
sp18	1084	956	96	91	sp18_img07.jpg	2856	2857
sp18	1094	1047	117	108	sp18_img07.jpg	2856	2857
sp18	2266	786	87	111	sp18_img07.jpg	2856	2857
sp18	2237	972	97	104	sp18_img07.jpg	2856	2857
sp18	2156	1068	96	95	sp18_img07.jpg	2856	2857
sp18	2472	1021	98	86	sp18_img07.jpg	2856	2857
sp18	2514	1078	87	92	sp18_img07.jpg	2856	2857
sp18	2249	1330	93	110	sp18_img07.jpg	2856	2857
sp18	2325	1417	69	96	sp18_img07.jpg	2856	2857
sp18	2255	1447	82	81	sp18_img07.jpg	2856	2857
sp18	2255	1545	87	92	sp18_img07.jpg	2856	2857
sp18	1882	1348	94	99	sp18_img07.jpg	2856	2857
sp18	1700	1141	93	100	sp18_img07.jpg	2856	2857
sp18	1679	1217	125	89	sp18_img07.jpg	2856	2857
sp18	1507	1209	101	91	sp18_img07.jpg	2856	2857
sp18	1325	1235	121	93	sp18_img07.jpg	2856	2857
sp18	1086	1183	95	88	sp18_img07.jpg	2856	2857
sp18	1705	1496	105	104	sp18_img07.jpg	2856	2857
sp18	1381	1442	76	61	sp18_img07.jpg	2856	2857
sp18	1436	1455	68	87	sp18_img07.jpg	2856	2857
sp18	1374	1480	76	69	sp18_img07.jpg	2856	2857
sp18	1256	1392	103	77	sp18_img07.jpg	2856	2857
sp18	1243	1328	93	78	sp18_img07.jpg	2856	2857
sp18	1171	1390	96	93	sp18_img07.jpg	2856	2857
sp18	2427	1835	118	122	sp18_img07.jpg	2856	2857
sp18	2251	1762	98	104	sp18_img07.jpg	2856	2857
sp18	2210	1838	87	110	sp18_img07.jpg	2856	2857
sp18	2207	1968	101	108	sp18_img07.jpg	2856	2857
sp18	2355	2061	75	96	sp18_img07.jpg	2856	2857
sp18	2197	2205	80	97	sp18_img07.jpg	2856	2857
sp18	2122	2309	109	101	sp18_img07.jpg	2856	2857
sp18	1983	2324	99	88	sp18_img07.jpg	2856	2857
sp18	1907	2314	89	89	sp18_img07.jpg	2856	2857
sp18	1745	2261	84	70	sp18_img07.jpg	2856	2857
sp18	1750	2189	85	87	sp18_img07.jpg	2856	2857
sp18	1696	2113	94	92	sp18_img07.jpg	2856	2857
sp18	1660	2185	107	89	sp18_img07.jpg	2856	2857
sp18	1610	1992	94	91	sp18_img07.jpg	2856	2857
sp18	1779	1809	98	97	sp18_img07.jpg	2856	2857
sp18	1728	1752	99	98	sp18_img07.jpg	2856	2857
sp18	1691	1630	99	94	sp18_img07.jpg	2856	2857
sp18	1643	1773	102	105	sp18_img07.jpg	2856	2857
sp18	1550	1727	107	99	sp18_img07.jpg	2856	2857
sp18	1505	1658	106	92	sp18_img07.jpg	2856	2857
sp18	1339	1582	130	101	sp18_img07.jpg	2856	2857
sp18	1424	1771	100	101	sp18_img07.jpg	2856	2857
sp18	1433	1906	93	87	sp18_img07.jpg	2856	2857
sp18	1481	1954	95	103	sp18_img07.jpg	2856	2857
sp18	1411	2034	107	87	sp18_img07.jpg	2856	2857
sp18	1439	2109	95	90	sp18_img07.jpg	2856	2857
sp18	1310	1968	90	89	sp18_img07.jpg	2856	2857
sp18	1321	2037	83	79	sp18_img07.jpg	2856	2857
sp18	1287	1782	89	113	sp18_img07.jpg	2856	2857
sp18	1236	1817	74	80	sp18_img07.jpg	2856	2857
sp18	1214	1861	83	63	sp18_img07.jpg	2856	2857
sp18	1211	1893	90	81	sp18_img07.jpg	2856	2857
sp18	1000	1573	105	96	sp18_img07.jpg	2856	2857
sp18	1118	1999	94	76	sp18_img07.jpg	2856	2857
sp18	1136	1788	73	71	sp18_img07.jpg	2856	2857
sp18	1153	1757	90	70	sp18_img07.jpg	2856	2857
sp18	1167	1723	71	58	sp18_img07.jpg	2856	2857
sp18	1142	1703	76	51	sp18_img07.jpg	2856	2857
sp18	1102	1661	84	74	sp18_img07.jpg	2856	2857
sp18	1007	1810	104	93	sp18_img07.jpg	2856	2857
sp18	954	1869	84	90	sp18_img07.jpg	2856	2857
sp18	1057	1935	75	74	sp18_img07.jpg	2856	2857
sp18	1004	1930	67	55	sp18_img07.jpg	2856	2857
sp18	1009	1966	81	54	sp18_img07.jpg	2856	2857
sp18	1018	2000	90	52	sp18_img07.jpg	2856	2857
sp18	1021	2043	84	73	sp18_img07.jpg	2856	2857
sp18	1024	2090	118	98	sp18_img07.jpg	2856	2857
sp18	1855	2392	93	77	sp18_img07.jpg	2856	2857
sp18	1834	2434	86	85	sp18_img07.jpg	2856	2857
sp18	1574	2474	98	86	sp18_img07.jpg	2856	2857
sp18	1250	2364	103	89	sp18_img07.jpg	2856	2857
sp18	1449	2533	97	97	sp18_img07.jpg	2856	2857
sp18	1335	2564	104	100	sp18_img07.jpg	2856	2857
sp18	1405	2617	100	86	sp18_img07.jpg	2856	2857
sp18	1011	2538	104	86	sp18_img07.jpg	2856	2857
sp18	1859	2589	96	72	sp18_img07.jpg	2856	2857
sp18	821	2264	112	100	sp18_img07.jpg	2856	2857
sp18	754	2268	88	85	sp18_img07.jpg	2856	2857
sp18	826	2183	114	99	sp18_img07.jpg	2856	2857
sp18	923	2074	106	111	sp18_img07.jpg	2856	2857
sp18	828	2013	107	104	sp18_img07.jpg	2856	2857
sp18	857	1873	86	79	sp18_img07.jpg	2856	2857
sp18	876	1920	101	79	sp18_img07.jpg	2856	2857
sp18	911	1974	91	101	sp18_img07.jpg	2856	2857
sp18	967	1954	66	105	sp18_img07.jpg	2856	2857
sp18	639	2348	135	120	sp18_img07.jpg	2856	2857
sp18	597	2422	101	101	sp18_img07.jpg	2856	2857
sp18	674	2476	87	85	sp18_img07.jpg	2856	2857
sp18	757	2557	75	70	sp18_img07.jpg	2856	2857
sp18	1047	2678	84	69	sp18_img07.jpg	2856	2857
sp18	1107	2681	100	72	sp18_img07.jpg	2856	2857
sp18	1222	2708	83	62	sp18_img07.jpg	2856	2857
sp18	1298	2684	88	83	sp18_img07.jpg	2856	2857
sp18	1364	2723	95	62	sp18_img07.jpg	2856	2857
sp18	167	1859	96	91	sp18_img07.jpg	2856	2857
sp18	311	1972	86	90	sp18_img07.jpg	2856	2857
sp18	311	2086	87	89	sp18_img07.jpg	2856	2857
sp18	309	2152	105	95	sp18_img07.jpg	2856	2857
sp18	526	2341	100	75	sp18_img07.jpg	2856	2857
sp18	556	2395	98	77	sp18_img07.jpg	2856	2857
sp18	101	1031	79	101	sp18_img07.jpg	2856	2857
sp18	64	1244	78	108	sp18_img07.jpg	2856	2857
sp18	142	1342	94	95	sp18_img07.jpg	2856	2857
sp18	104	1572	98	100	sp18_img07.jpg	2856	2857
sp18	232	1535	104	99	sp18_img07.jpg	2856	2857
sp18	494	1362	104	94	sp18_img07.jpg	2856	2857
sp18	819	1172	96	103	sp18_img07.jpg	2856	2857
sp18	878	1118	85	106	sp18_img07.jpg	2856	2857
sp18	952	1162	74	97	sp18_img07.jpg	2856	2857
sp18	1008	1144	89	103	sp18_img07.jpg	2856	2857
sp18	856	1317	103	76	sp18_img07.jpg	2856	2857
sp18	870	1373	99	96	sp18_img07.jpg	2856	2857
sp18	877	1456	87	82	sp18_img07.jpg	2856	2857
sp18	891	1524	56	47	sp18_img07.jpg	2856	2857
sp18	966	1430	80	86	sp18_img07.jpg	2856	2857
sp18	962	1479	80	90	sp18_img07.jpg	2856	2857
sp18	1032	1466	83	110	sp18_img07.jpg	2856	2857
sp18	1090	1496	79	89	sp18_img07.jpg	2856	2857
sp18	1107	1454	87	76	sp18_img07.jpg	2856	2857
sp18	945	399	108	99	sp18_img08.jpg	2701	2702
sp18	833	438	96	117	sp18_img08.jpg	2701	2702
sp18	762	461	97	99	sp18_img08.jpg	2701	2702
sp18	833	535	100	95	sp18_img08.jpg	2701	2702
sp18	1255	380	91	78	sp18_img08.jpg	2701	2702
sp18	1396	331	79	87	sp18_img08.jpg	2701	2702
sp18	1256	453	100	89	sp18_img08.jpg	2701	2702
sp18	1498	445	75	71	sp18_img08.jpg	2701	2702
sp18	1734	421	97	91	sp18_img08.jpg	2701	2702
sp18	1608	528	81	92	sp18_img08.jpg	2701	2702
sp18	1661	635	87	81	sp18_img08.jpg	2701	2702
sp18	1732	592	84	92	sp18_img08.jpg	2701	2702
sp18	1457	587	58	61	sp18_img08.jpg	2701	2702
sp18	1499	573	49	76	sp18_img08.jpg	2701	2702
sp18	1543	586	57	58	sp18_img08.jpg	2701	2702
sp18	1553	623	69	67	sp18_img08.jpg	2701	2702
sp18	1346	623	87	63	sp18_img08.jpg	2701	2702
sp18	1367	650	93	75	sp18_img08.jpg	2701	2702
sp18	1459	717	49	69	sp18_img08.jpg	2701	2702
sp18	1502	691	66	77	sp18_img08.jpg	2701	2702
sp18	1154	671	92	79	sp18_img08.jpg	2701	2702
sp18	1036	709	108	74	sp18_img08.jpg	2701	2702
sp18	846	702	112	82	sp18_img08.jpg	2701	2702
sp18	588	592	97	98	sp18_img08.jpg	2701	2702
sp18	981	786	83	103	sp18_img08.jpg	2701	2702
sp18	949	845	73	80	sp18_img08.jpg	2701	2702
sp18	1068	831	66	93	sp18_img08.jpg	2701	2702
sp18	1118	844	85	86	sp18_img08.jpg	2701	2702
sp18	1029	909	82	75	sp18_img08.jpg	2701	2702
sp18	1279	866	78	71	sp18_img08.jpg	2701	2702
sp18	1318	831	73	81	sp18_img08.jpg	2701	2702
sp18	1380	797	58	69	sp18_img08.jpg	2701	2702
sp18	1427	799	55	73	sp18_img08.jpg	2701	2702
sp18	1457	770	75	80	sp18_img08.jpg	2701	2702
sp18	1516	855	81	75	sp18_img08.jpg	2701	2702
sp18	1886	831	80	83	sp18_img08.jpg	2701	2702
sp18	656	937	110	87	sp18_img08.jpg	2701	2702
sp18	898	916	85	94	sp18_img08.jpg	2701	2702
sp18	1043	991	97	101	sp18_img08.jpg	2701	2702
sp18	1289	923	87	87	sp18_img08.jpg	2701	2702
sp18	1421	938	85	96	sp18_img08.jpg	2701	2702
sp18	1609	1082	82	86	sp18_img08.jpg	2701	2702
sp18	1606	1145	83	93	sp18_img08.jpg	2701	2702
sp18	1785	1290	79	71	sp18_img08.jpg	2701	2702
sp18	1617	1423	87	90	sp18_img08.jpg	2701	2702
sp18	1431	1147	88	82	sp18_img08.jpg	2701	2702
sp18	1265	1169	86	85	sp18_img08.jpg	2701	2702
sp18	1020	1111	108	96	sp18_img08.jpg	2701	2702
sp18	948	1082	97	86	sp18_img08.jpg	2701	2702
sp18	884	1092	88	88	sp18_img08.jpg	2701	2702
sp18	846	1071	63	82	sp18_img08.jpg	2701	2702
sp18	770	1109	82	90	sp18_img08.jpg	2701	2702
sp18	816	1249	88	75	sp18_img08.jpg	2701	2702
sp18	825	1298	96	92	sp18_img08.jpg	2701	2702
sp18	831	1375	83	87	sp18_img08.jpg	2701	2702
sp18	848	1438	33	35	sp18_img08.jpg	2701	2702
sp18	917	1359	59	61	sp18_img08.jpg	2701	2702
sp18	905	1397	71	76	sp18_img08.jpg	2701	2702
sp18	983	1391	56	101	sp18_img08.jpg	2701	2702
sp18	1043	1370	64	79	sp18_img08.jpg	2701	2702
sp18	1023	1413	59	86	sp18_img08.jpg	2701	2702
sp18	1117	1312	71	90	sp18_img08.jpg	2701	2702
sp18	1177	1251	76	68	sp18_img08.jpg	2701	2702
sp18	1185	1304	88	71	sp18_img08.jpg	2701	2702
sp18	1322	1368	55	50	sp18_img08.jpg	2701	2702
sp18	1309	1392	58	65	sp18_img08.jpg	2701	2702
sp18	1351	1385	63	64	sp18_img08.jpg	2701	2702
sp18	936	1504	93	88	sp18_img08.jpg	2701	2702
sp18	1284	1501	65	90	sp18_img08.jpg	2701	2702
sp18	1050	1563	46	55	sp18_img08.jpg	2701	2702
sp18	1093	1606	45	45	sp18_img08.jpg	2701	2702
sp18	1111	1641	51	38	sp18_img08.jpg	2701	2702
sp18	1069	1669	94	97	sp18_img08.jpg	2701	2702
sp18	1423	1580	84	75	sp18_img08.jpg	2701	2702
sp18	1605	1537	82	92	sp18_img08.jpg	2701	2702
sp18	1473	1647	81	81	sp18_img08.jpg	2701	2702
sp18	1567	1700	74	73	sp18_img08.jpg	2701	2702
sp18	1636	1659	79	83	sp18_img08.jpg	2701	2702
sp18	1690	1729	71	79	sp18_img08.jpg	2701	2702
sp18	1334	1686	113	94	sp18_img08.jpg	2701	2702
sp18	1210	1705	93	81	sp18_img08.jpg	2701	2702
sp18	1182	1730	56	64	sp18_img08.jpg	2701	2702
sp18	1151	1798	66	64	sp18_img08.jpg	2701	2702
sp18	1158	1764	76	54	sp18_img08.jpg	2701	2702
sp18	1353	1810	84	72	sp18_img08.jpg	2701	2702
sp18	1384	1856	113	97	sp18_img08.jpg	2701	2702
sp18	1514	1888	91	96	sp18_img08.jpg	2701	2702
sp18	1336	1924	83	79	sp18_img08.jpg	2701	2702
sp18	1249	1941	68	50	sp18_img08.jpg	2701	2702
sp18	1235	1880	89	70	sp18_img08.jpg	2701	2702
sp18	1358	2003	76	77	sp18_img08.jpg	2701	2702
sp18	1608	2007	85	78	sp18_img08.jpg	2701	2702
sp18	1594	2073	61	78	sp18_img08.jpg	2701	2702
sp18	1655	2081	81	80	sp18_img08.jpg	2701	2702
sp18	959	1705	94	95	sp18_img08.jpg	2701	2702
sp18	912	1779	66	76	sp18_img08.jpg	2701	2702
sp18	814	1783	76	71	sp18_img08.jpg	2701	2702
sp18	833	1821	71	64	sp18_img08.jpg	2701	2702
sp18	790	1903	94	85	sp18_img08.jpg	2701	2702
sp18	877	1965	84	87	sp18_img08.jpg	2701	2702
sp18	980	1986	88	63	sp18_img08.jpg	2701	2702
sp18	1074	1888	67	78	sp18_img08.jpg	2701	2702
sp18	1003	1827	56	82	sp18_img08.jpg	2701	2702
sp18	963	1825	52	55	sp18_img08.jpg	2701	2702
sp18	954	1862	54	56	sp18_img08.jpg	2701	2702
sp18	965	1897	81	49	sp18_img08.jpg	2701	2702
sp18	962	1936	86	62	sp18_img08.jpg	2701	2702
sp18	915	1872	56	66	sp18_img08.jpg	2701	2702
sp18	870	1881	69	68	sp18_img08.jpg	2701	2702
sp18	784	2059	97	88	sp18_img08.jpg	2701	2702
sp18	2149	1270	74	76	sp18_img08.jpg	2701	2702
sp18	2203	1325	88	99	sp18_img08.jpg	2701	2702
sp18	2156	1374	53	73	sp18_img08.jpg	2701	2702
sp18	2145	1457	81	81	sp18_img08.jpg	2701	2702
sp18	2139	1680	87	108	sp18_img08.jpg	2701	2702
sp18	2086	1752	95	83	sp18_img08.jpg	2701	2702
sp18	2329	1752	81	97	sp18_img08.jpg	2701	2702
sp18	2093	1878	96	99	sp18_img08.jpg	2701	2702
sp18	2231	1964	91	97	sp18_img08.jpg	2701	2702
sp18	2086	2108	77	67	sp18_img08.jpg	2701	2702
sp18	2017	2211	82	76	sp18_img08.jpg	2701	2702
sp18	1889	2204	72	83	sp18_img08.jpg	2701	2702
sp18	1803	2196	83	72	sp18_img08.jpg	2701	2702
sp18	1655	2152	76	66	sp18_img08.jpg	2701	2702
sp18	1758	2275	74	80	sp18_img08.jpg	2701	2702
sp18	1725	2317	84	80	sp18_img08.jpg	2701	2702
sp18	1768	2449	69	76	sp18_img08.jpg	2701	2702
sp18	1480	2354	99	70	sp18_img08.jpg	2701	2702
sp18	1377	2402	74	77	sp18_img08.jpg	2701	2702
sp18	1263	2432	93	93	sp18_img08.jpg	2701	2702
sp18	1331	2486	81	73	sp18_img08.jpg	2701	2702
sp18	1187	2248	97	87	sp18_img08.jpg	2701	2702
sp18	942	2410	110	86	sp18_img08.jpg	2701	2702
sp18	785	2144	75	82	sp18_img08.jpg	2701	2702
sp18	723	2139	71	80	sp18_img08.jpg	2701	2702
sp18	1228	2558	72	73	sp18_img08.jpg	2701	2702
sp18	1298	2577	63	48	sp18_img08.jpg	2701	2702
sp18	1144	2570	87	51	sp18_img08.jpg	2701	2702
sp18	1048	2535	80	77	sp18_img08.jpg	2701	2702
sp18	972	2536	89	57	sp18_img08.jpg	2701	2702
sp18	708	2410	90	69	sp18_img08.jpg	2701	2702
sp18	159	1752	87	88	sp18_img08.jpg	2701	2702
sp18	286	1870	62	67	sp18_img08.jpg	2701	2702
sp18	293	1966	69	74	sp18_img08.jpg	2701	2702
sp18	308	2023	59	81	sp18_img08.jpg	2701	2702
sp18	338	2078	40	48	sp18_img08.jpg	2701	2702
sp18	378	2114	49	44	sp18_img08.jpg	2701	2702
sp18	492	2221	88	79	sp18_img08.jpg	2701	2702
sp18	615	2231	104	97	sp18_img08.jpg	2701	2702
sp18	533	2260	72	82	sp18_img08.jpg	2701	2702
sp18	587	2302	57	74	sp18_img08.jpg	2701	2702
sp18	645	2362	68	45	sp18_img08.jpg	2701	2702
sp18	59	1180	71	95	sp18_img08.jpg	2701	2702
sp18	128	1258	105	110	sp18_img08.jpg	2701	2702
sp18	483	1285	86	85	sp18_img08.jpg	2701	2702
sp18	200	1446	114	111	sp18_img08.jpg	2701	2702
sp18	101	1480	85	98	sp18_img08.jpg	2701	2702
sp18	2170	758	74	71	sp18_img08.jpg	2701	2702
sp18	2135	910	76	101	sp18_img08.jpg	2701	2702
sp18	2048	1001	90	99	sp18_img08.jpg	2701	2702
sp18	2360	958	79	84	sp18_img08.jpg	2701	2702
sp18	2385	1011	81	85	sp18_img08.jpg	2701	2702
sp18	112	946	84	141	sp18_img08.jpg	2701	2702
sp18	798	392	90	74	sp18_img09.jpg	2888	2890
sp18	762	420	98	97	sp18_img09.jpg	2888	2890
sp18	731	389	69	69	sp18_img09.jpg	2888	2890
sp18	704	397	52	50	sp18_img09.jpg	2888	2890
sp18	659	389	59	55	sp18_img09.jpg	2888	2890
sp18	601	376	75	73	sp18_img09.jpg	2888	2890
sp18	631	449	49	37	sp18_img09.jpg	2888	2890
sp18	593	492	50	43	sp18_img09.jpg	2888	2890
sp18	628	468	31	50	sp18_img09.jpg	2888	2890
